# x
0.000000000000000000e+00 2.296875000000000000e+00
1.000000000000000000e+00 1.875000000000000000e-01
1.000000000000000000e+00 2.039062500000000000e+00
0.000000000000000000e+00 3.515625000000000000e-01
0.000000000000000000e+00 7.265625000000000000e-01
1.000000000000000000e+00 8.203125000000000000e-01
0.000000000000000000e+00 1.007812500000000000e+00
0.000000000000000000e+00 2.765625000000000000e+00
1.000000000000000000e+00 9.140625000000000000e-01
0.000000000000000000e+00 5.859375000000000000e-01
1.000000000000000000e+00 3.046875000000000000e-01
1.000000000000000000e+00 7.968750000000000000e-01
1.000000000000000000e+00 1.218750000000000000e+00
1.000000000000000000e+00 2.437500000000000000e+00
1.000000000000000000e+00 1.828125000000000000e+00
1.000000000000000000e+00 2.648437500000000000e+00
0.000000000000000000e+00 2.156250000000000000e+00
1.000000000000000000e+00 3.281250000000000000e-01
0.000000000000000000e+00 6.562500000000000000e-01
0.000000000000000000e+00 2.109375000000000000e-01
0.000000000000000000e+00 1.054687500000000000e+00
1.000000000000000000e+00 2.203125000000000000e+00
0.000000000000000000e+00 1.101562500000000000e+00
1.000000000000000000e+00 4.453125000000000000e-01
1.000000000000000000e+00 2.929687500000000000e+00
0.000000000000000000e+00 1.617187500000000000e+00
0.000000000000000000e+00 1.312500000000000000e+00
0.000000000000000000e+00 1.171875000000000000e-01
1.000000000000000000e+00 1.992187500000000000e+00
0.000000000000000000e+00 2.812500000000000000e-01
0.000000000000000000e+00 2.812500000000000000e+00
1.000000000000000000e+00 3.750000000000000000e-01
1.000000000000000000e+00 9.609375000000000000e-01
0.000000000000000000e+00 1.546875000000000000e+00
0.000000000000000000e+00 9.843750000000000000e-01
1.000000000000000000e+00 1.500000000000000000e+00
0.000000000000000000e+00 2.671875000000000000e+00
0.000000000000000000e+00 2.695312500000000000e+00
0.000000000000000000e+00 4.218750000000000000e-01
1.000000000000000000e+00 1.078125000000000000e+00
0.000000000000000000e+00 1.453125000000000000e+00
0.000000000000000000e+00 2.460937500000000000e+00
1.000000000000000000e+00 4.687500000000000000e-02
1.000000000000000000e+00 1.125000000000000000e+00
0.000000000000000000e+00 1.710937500000000000e+00
0.000000000000000000e+00 1.523437500000000000e+00
0.000000000000000000e+00 8.437500000000000000e-01
1.000000000000000000e+00 2.343750000000000000e-01
1.000000000000000000e+00 2.273437500000000000e+00
0.000000000000000000e+00 1.781250000000000000e+00
0.000000000000000000e+00 2.250000000000000000e+00
1.000000000000000000e+00 8.906250000000000000e-01
5.000000000000000000e-01 0.000000000000000000e+00
2.500000000000000000e-01 0.000000000000000000e+00
7.500000000000000000e-01 0.000000000000000000e+00
1.250000000000000000e-01 0.000000000000000000e+00
6.250000000000000000e-01 0.000000000000000000e+00
3.750000000000000000e-01 0.000000000000000000e+00
8.750000000000000000e-01 0.000000000000000000e+00
6.250000000000000000e-02 0.000000000000000000e+00
5.625000000000000000e-01 0.000000000000000000e+00
3.125000000000000000e-01 0.000000000000000000e+00
8.125000000000000000e-01 0.000000000000000000e+00
1.875000000000000000e-01 0.000000000000000000e+00
6.875000000000000000e-01 0.000000000000000000e+00
4.375000000000000000e-01 0.000000000000000000e+00
9.375000000000000000e-01 0.000000000000000000e+00
3.125000000000000000e-02 0.000000000000000000e+00
5.312500000000000000e-01 0.000000000000000000e+00
2.812500000000000000e-01 0.000000000000000000e+00
7.812500000000000000e-01 0.000000000000000000e+00
1.562500000000000000e-01 0.000000000000000000e+00
6.562500000000000000e-01 0.000000000000000000e+00
4.062500000000000000e-01 0.000000000000000000e+00
9.062500000000000000e-01 0.000000000000000000e+00
9.375000000000000000e-02 0.000000000000000000e+00
5.937500000000000000e-01 0.000000000000000000e+00
3.437500000000000000e-01 0.000000000000000000e+00
8.437500000000000000e-01 0.000000000000000000e+00
2.187500000000000000e-01 0.000000000000000000e+00
7.187500000000000000e-01 0.000000000000000000e+00
4.687500000000000000e-01 0.000000000000000000e+00
9.687500000000000000e-01 0.000000000000000000e+00
1.562500000000000000e-02 0.000000000000000000e+00
5.156250000000000000e-01 0.000000000000000000e+00
2.656250000000000000e-01 0.000000000000000000e+00
7.656250000000000000e-01 0.000000000000000000e+00
1.406250000000000000e-01 0.000000000000000000e+00
6.406250000000000000e-01 0.000000000000000000e+00
3.906250000000000000e-01 0.000000000000000000e+00
8.906250000000000000e-01 0.000000000000000000e+00
7.812500000000000000e-02 0.000000000000000000e+00
5.781250000000000000e-01 0.000000000000000000e+00
3.281250000000000000e-01 0.000000000000000000e+00
8.281250000000000000e-01 0.000000000000000000e+00
2.031250000000000000e-01 0.000000000000000000e+00
7.031250000000000000e-01 0.000000000000000000e+00
4.531250000000000000e-01 0.000000000000000000e+00
9.531250000000000000e-01 0.000000000000000000e+00
4.687500000000000000e-02 0.000000000000000000e+00
5.468750000000000000e-01 0.000000000000000000e+00
2.968750000000000000e-01 0.000000000000000000e+00
7.968750000000000000e-01 0.000000000000000000e+00
1.718750000000000000e-01 0.000000000000000000e+00
6.718750000000000000e-01 0.000000000000000000e+00
4.218750000000000000e-01 0.000000000000000000e+00
9.218750000000000000e-01 0.000000000000000000e+00
1.093750000000000000e-01 0.000000000000000000e+00
6.093750000000000000e-01 0.000000000000000000e+00
3.593750000000000000e-01 0.000000000000000000e+00
8.593750000000000000e-01 0.000000000000000000e+00
2.343750000000000000e-01 0.000000000000000000e+00
7.343750000000000000e-01 0.000000000000000000e+00
4.843750000000000000e-01 0.000000000000000000e+00
9.843750000000000000e-01 0.000000000000000000e+00
7.812500000000000000e-03 0.000000000000000000e+00
5.078125000000000000e-01 0.000000000000000000e+00
2.578125000000000000e-01 0.000000000000000000e+00
7.578125000000000000e-01 0.000000000000000000e+00
1.328125000000000000e-01 0.000000000000000000e+00
6.328125000000000000e-01 0.000000000000000000e+00
3.828125000000000000e-01 0.000000000000000000e+00
8.828125000000000000e-01 0.000000000000000000e+00
7.031250000000000000e-02 0.000000000000000000e+00
5.703125000000000000e-01 0.000000000000000000e+00
3.203125000000000000e-01 0.000000000000000000e+00
8.203125000000000000e-01 0.000000000000000000e+00
1.953125000000000000e-01 0.000000000000000000e+00
6.953125000000000000e-01 0.000000000000000000e+00
4.453125000000000000e-01 0.000000000000000000e+00
9.453125000000000000e-01 0.000000000000000000e+00
3.906250000000000000e-02 0.000000000000000000e+00
5.390625000000000000e-01 0.000000000000000000e+00
2.890625000000000000e-01 0.000000000000000000e+00
7.890625000000000000e-01 0.000000000000000000e+00
1.640625000000000000e-01 0.000000000000000000e+00
6.640625000000000000e-01 0.000000000000000000e+00
4.140625000000000000e-01 0.000000000000000000e+00
9.140625000000000000e-01 0.000000000000000000e+00
1.015625000000000000e-01 0.000000000000000000e+00
6.015625000000000000e-01 0.000000000000000000e+00
3.515625000000000000e-01 0.000000000000000000e+00
8.515625000000000000e-01 0.000000000000000000e+00
2.265625000000000000e-01 0.000000000000000000e+00
7.265625000000000000e-01 0.000000000000000000e+00
4.765625000000000000e-01 0.000000000000000000e+00
9.765625000000000000e-01 0.000000000000000000e+00
2.343750000000000000e-02 0.000000000000000000e+00
5.234375000000000000e-01 0.000000000000000000e+00
2.734375000000000000e-01 0.000000000000000000e+00
7.734375000000000000e-01 0.000000000000000000e+00
1.484375000000000000e-01 0.000000000000000000e+00
6.484375000000000000e-01 0.000000000000000000e+00
3.984375000000000000e-01 0.000000000000000000e+00
8.984375000000000000e-01 0.000000000000000000e+00
8.593750000000000000e-02 0.000000000000000000e+00
5.859375000000000000e-01 0.000000000000000000e+00
3.359375000000000000e-01 0.000000000000000000e+00
8.359375000000000000e-01 0.000000000000000000e+00
2.109375000000000000e-01 0.000000000000000000e+00
7.109375000000000000e-01 0.000000000000000000e+00
4.609375000000000000e-01 0.000000000000000000e+00
9.609375000000000000e-01 0.000000000000000000e+00
5.468750000000000000e-02 0.000000000000000000e+00
5.546875000000000000e-01 0.000000000000000000e+00
3.046875000000000000e-01 0.000000000000000000e+00
8.046875000000000000e-01 0.000000000000000000e+00
1.796875000000000000e-01 0.000000000000000000e+00
6.796875000000000000e-01 0.000000000000000000e+00
4.296875000000000000e-01 0.000000000000000000e+00
9.296875000000000000e-01 0.000000000000000000e+00
1.171875000000000000e-01 0.000000000000000000e+00
6.171875000000000000e-01 0.000000000000000000e+00
3.671875000000000000e-01 0.000000000000000000e+00
8.671875000000000000e-01 0.000000000000000000e+00
2.421875000000000000e-01 0.000000000000000000e+00
7.421875000000000000e-01 0.000000000000000000e+00
4.921875000000000000e-01 0.000000000000000000e+00
9.921875000000000000e-01 0.000000000000000000e+00
3.906250000000000000e-03 0.000000000000000000e+00
5.000000000000000000e-01 0.000000000000000000e+00
2.500000000000000000e-01 0.000000000000000000e+00
7.500000000000000000e-01 0.000000000000000000e+00
1.250000000000000000e-01 0.000000000000000000e+00
6.250000000000000000e-01 0.000000000000000000e+00
3.750000000000000000e-01 0.000000000000000000e+00
8.750000000000000000e-01 0.000000000000000000e+00
6.250000000000000000e-02 0.000000000000000000e+00
5.625000000000000000e-01 0.000000000000000000e+00
3.125000000000000000e-01 0.000000000000000000e+00
8.125000000000000000e-01 0.000000000000000000e+00
1.875000000000000000e-01 0.000000000000000000e+00
6.875000000000000000e-01 0.000000000000000000e+00
4.375000000000000000e-01 0.000000000000000000e+00
9.375000000000000000e-01 0.000000000000000000e+00
3.125000000000000000e-02 0.000000000000000000e+00
5.312500000000000000e-01 0.000000000000000000e+00
2.812500000000000000e-01 0.000000000000000000e+00
7.812500000000000000e-01 0.000000000000000000e+00
1.562500000000000000e-01 0.000000000000000000e+00
6.562500000000000000e-01 0.000000000000000000e+00
4.062500000000000000e-01 0.000000000000000000e+00
9.062500000000000000e-01 0.000000000000000000e+00
9.375000000000000000e-02 0.000000000000000000e+00
5.937500000000000000e-01 0.000000000000000000e+00
3.437500000000000000e-01 0.000000000000000000e+00
8.437500000000000000e-01 0.000000000000000000e+00
2.187500000000000000e-01 0.000000000000000000e+00
7.187500000000000000e-01 0.000000000000000000e+00
4.687500000000000000e-01 0.000000000000000000e+00
9.687500000000000000e-01 0.000000000000000000e+00
1.562500000000000000e-02 0.000000000000000000e+00
5.156250000000000000e-01 0.000000000000000000e+00
2.656250000000000000e-01 0.000000000000000000e+00
7.656250000000000000e-01 0.000000000000000000e+00
1.406250000000000000e-01 0.000000000000000000e+00
6.406250000000000000e-01 0.000000000000000000e+00
3.906250000000000000e-01 0.000000000000000000e+00
8.906250000000000000e-01 0.000000000000000000e+00
7.812500000000000000e-02 0.000000000000000000e+00
5.781250000000000000e-01 0.000000000000000000e+00
3.281250000000000000e-01 0.000000000000000000e+00
8.281250000000000000e-01 0.000000000000000000e+00
2.031250000000000000e-01 0.000000000000000000e+00
7.031250000000000000e-01 0.000000000000000000e+00
4.531250000000000000e-01 0.000000000000000000e+00
9.531250000000000000e-01 0.000000000000000000e+00
4.687500000000000000e-02 0.000000000000000000e+00
5.468750000000000000e-01 0.000000000000000000e+00
2.968750000000000000e-01 0.000000000000000000e+00
7.968750000000000000e-01 0.000000000000000000e+00
1.718750000000000000e-01 0.000000000000000000e+00
6.718750000000000000e-01 0.000000000000000000e+00
4.218750000000000000e-01 0.000000000000000000e+00
9.218750000000000000e-01 0.000000000000000000e+00
1.093750000000000000e-01 0.000000000000000000e+00
6.093750000000000000e-01 0.000000000000000000e+00
3.593750000000000000e-01 0.000000000000000000e+00
8.593750000000000000e-01 0.000000000000000000e+00
2.343750000000000000e-01 0.000000000000000000e+00
7.343750000000000000e-01 0.000000000000000000e+00
4.843750000000000000e-01 0.000000000000000000e+00
9.843750000000000000e-01 0.000000000000000000e+00
7.812500000000000000e-03 0.000000000000000000e+00
5.078125000000000000e-01 0.000000000000000000e+00
2.578125000000000000e-01 0.000000000000000000e+00
7.578125000000000000e-01 0.000000000000000000e+00
1.328125000000000000e-01 0.000000000000000000e+00
6.328125000000000000e-01 0.000000000000000000e+00
3.828125000000000000e-01 0.000000000000000000e+00
8.828125000000000000e-01 0.000000000000000000e+00
7.031250000000000000e-02 0.000000000000000000e+00
5.703125000000000000e-01 0.000000000000000000e+00
3.203125000000000000e-01 0.000000000000000000e+00
8.203125000000000000e-01 0.000000000000000000e+00
1.953125000000000000e-01 0.000000000000000000e+00
6.953125000000000000e-01 0.000000000000000000e+00
4.453125000000000000e-01 0.000000000000000000e+00
9.453125000000000000e-01 0.000000000000000000e+00
3.906250000000000000e-02 0.000000000000000000e+00
5.390625000000000000e-01 0.000000000000000000e+00
2.890625000000000000e-01 0.000000000000000000e+00
7.890625000000000000e-01 0.000000000000000000e+00
1.640625000000000000e-01 0.000000000000000000e+00
6.640625000000000000e-01 0.000000000000000000e+00
4.140625000000000000e-01 0.000000000000000000e+00
9.140625000000000000e-01 0.000000000000000000e+00
1.015625000000000000e-01 0.000000000000000000e+00
6.015625000000000000e-01 0.000000000000000000e+00
3.515625000000000000e-01 0.000000000000000000e+00
8.515625000000000000e-01 0.000000000000000000e+00
2.265625000000000000e-01 0.000000000000000000e+00
7.265625000000000000e-01 0.000000000000000000e+00
4.765625000000000000e-01 0.000000000000000000e+00
9.765625000000000000e-01 0.000000000000000000e+00
2.343750000000000000e-02 0.000000000000000000e+00
5.234375000000000000e-01 0.000000000000000000e+00
2.734375000000000000e-01 0.000000000000000000e+00
7.734375000000000000e-01 0.000000000000000000e+00
1.484375000000000000e-01 0.000000000000000000e+00
6.484375000000000000e-01 0.000000000000000000e+00
3.984375000000000000e-01 0.000000000000000000e+00
8.984375000000000000e-01 0.000000000000000000e+00
8.593750000000000000e-02 0.000000000000000000e+00
5.859375000000000000e-01 0.000000000000000000e+00
3.359375000000000000e-01 0.000000000000000000e+00
8.359375000000000000e-01 0.000000000000000000e+00
2.109375000000000000e-01 0.000000000000000000e+00
7.109375000000000000e-01 0.000000000000000000e+00
4.609375000000000000e-01 0.000000000000000000e+00
9.609375000000000000e-01 0.000000000000000000e+00
5.468750000000000000e-02 0.000000000000000000e+00
5.546875000000000000e-01 0.000000000000000000e+00
3.046875000000000000e-01 0.000000000000000000e+00
8.046875000000000000e-01 0.000000000000000000e+00
1.796875000000000000e-01 0.000000000000000000e+00
6.796875000000000000e-01 0.000000000000000000e+00
4.296875000000000000e-01 0.000000000000000000e+00
9.296875000000000000e-01 0.000000000000000000e+00
1.171875000000000000e-01 0.000000000000000000e+00
6.171875000000000000e-01 0.000000000000000000e+00
3.671875000000000000e-01 0.000000000000000000e+00
8.671875000000000000e-01 0.000000000000000000e+00
2.421875000000000000e-01 0.000000000000000000e+00
7.421875000000000000e-01 0.000000000000000000e+00
4.921875000000000000e-01 0.000000000000000000e+00
9.921875000000000000e-01 0.000000000000000000e+00
3.906250000000000000e-03 0.000000000000000000e+00
1.000000000000000000e+00 2.554687500000000000e+00
1.000000000000000000e+00 2.320312500000000000e+00
1.000000000000000000e+00 1.195312500000000000e+00
0.000000000000000000e+00 1.570312500000000000e+00
0.000000000000000000e+00 1.359375000000000000e+00
0.000000000000000000e+00 2.859375000000000000e+00
1.000000000000000000e+00 2.414062500000000000e+00
0.000000000000000000e+00 2.507812500000000000e+00
1.000000000000000000e+00 2.109375000000000000e+00
0.000000000000000000e+00 1.804687500000000000e+00
1.000000000000000000e+00 2.601562500000000000e+00
1.000000000000000000e+00 3.984375000000000000e-01
1.000000000000000000e+00 7.031250000000000000e-02
1.000000000000000000e+00 2.390625000000000000e+00
1.000000000000000000e+00 4.687500000000000000e-01
0.000000000000000000e+00 1.148437500000000000e+00
1.000000000000000000e+00 6.093750000000000000e-01
1.000000000000000000e+00 1.289062500000000000e+00
1.000000000000000000e+00 2.085937500000000000e+00
1.000000000000000000e+00 2.835937500000000000e+00
1.000000000000000000e+00 1.429687500000000000e+00
1.000000000000000000e+00 7.734375000000000000e-01
1.000000000000000000e+00 1.875000000000000000e+00
0.000000000000000000e+00 5.390625000000000000e-01
1.000000000000000000e+00 2.531250000000000000e+00
0.000000000000000000e+00 2.343750000000000000e+00
0.000000000000000000e+00 2.718750000000000000e+00
1.000000000000000000e+00 8.671875000000000000e-01
0.000000000000000000e+00 1.664062500000000000e+00
1.000000000000000000e+00 1.968750000000000000e+00
0.000000000000000000e+00 2.015625000000000000e+00
1.000000000000000000e+00 1.640625000000000000e-01
0.000000000000000000e+00 1.851562500000000000e+00
0.000000000000000000e+00 2.953125000000000000e+00
0.000000000000000000e+00 1.031250000000000000e+00
1.000000000000000000e+00 5.156250000000000000e-01
0.000000000000000000e+00 7.031250000000000000e-01
1.000000000000000000e+00 2.343750000000000000e-02
0.000000000000000000e+00 2.062500000000000000e+00
1.000000000000000000e+00 1.171875000000000000e+00
0.000000000000000000e+00 1.406250000000000000e+00
0.000000000000000000e+00 1.921875000000000000e+00
0.000000000000000000e+00 2.976562500000000000e+00
0.000000000000000000e+00 2.367187500000000000e+00
1.000000000000000000e+00 2.742187500000000000e+00
1.000000000000000000e+00 2.226562500000000000e+00
1.000000000000000000e+00 1.687500000000000000e+00
1.000000000000000000e+00 1.242187500000000000e+00
1.000000000000000000e+00 1.945312500000000000e+00
0.000000000000000000e+00 2.578125000000000000e-01
1.000000000000000000e+00 9.375000000000000000e-02
0.000000000000000000e+00 5.625000000000000000e-01
1.000000000000000000e+00 1.476562500000000000e+00
1.000000000000000000e+00 1.593750000000000000e+00
0.000000000000000000e+00 2.179687500000000000e+00
0.000000000000000000e+00 1.171875000000000000e-02
1.000000000000000000e+00 2.789062500000000000e+00
0.000000000000000000e+00 1.265625000000000000e+00
0.000000000000000000e+00 1.640625000000000000e+00
1.000000000000000000e+00 2.132812500000000000e+00
0.000000000000000000e+00 2.625000000000000000e+00
0.000000000000000000e+00 9.375000000000000000e-01
0.000000000000000000e+00 2.484375000000000000e+00
0.000000000000000000e+00 2.578125000000000000e+00
1.000000000000000000e+00 4.921875000000000000e-01
0.000000000000000000e+00 1.898437500000000000e+00
0.000000000000000000e+00 6.328125000000000000e-01
1.000000000000000000e+00 1.757812500000000000e+00
0.000000000000000000e+00 2.882812500000000000e+00
0.000000000000000000e+00 6.796875000000000000e-01
0.000000000000000000e+00 1.335937500000000000e+00
1.000000000000000000e+00 2.906250000000000000e+00
0.000000000000000000e+00 1.734375000000000000e+00
0.000000000000000000e+00 1.382812500000000000e+00
1.000000000000000000e+00 7.500000000000000000e-01
0.000000000000000000e+00 1.406250000000000000e-01
0.000000000000000000e+00 2.296875000000000000e+00
1.000000000000000000e+00 1.875000000000000000e-01
1.000000000000000000e+00 2.039062500000000000e+00
0.000000000000000000e+00 3.515625000000000000e-01
0.000000000000000000e+00 7.265625000000000000e-01
1.000000000000000000e+00 8.203125000000000000e-01
0.000000000000000000e+00 1.007812500000000000e+00
0.000000000000000000e+00 2.765625000000000000e+00
1.000000000000000000e+00 9.140625000000000000e-01
0.000000000000000000e+00 5.859375000000000000e-01
1.000000000000000000e+00 3.046875000000000000e-01
1.000000000000000000e+00 7.968750000000000000e-01
1.000000000000000000e+00 1.218750000000000000e+00
1.000000000000000000e+00 2.437500000000000000e+00
1.000000000000000000e+00 1.828125000000000000e+00
1.000000000000000000e+00 2.648437500000000000e+00
0.000000000000000000e+00 2.156250000000000000e+00
1.000000000000000000e+00 3.281250000000000000e-01
0.000000000000000000e+00 6.562500000000000000e-01
0.000000000000000000e+00 2.109375000000000000e-01
0.000000000000000000e+00 1.054687500000000000e+00
1.000000000000000000e+00 2.203125000000000000e+00
0.000000000000000000e+00 1.101562500000000000e+00
1.000000000000000000e+00 4.453125000000000000e-01
1.000000000000000000e+00 2.929687500000000000e+00
0.000000000000000000e+00 1.617187500000000000e+00
0.000000000000000000e+00 1.312500000000000000e+00
0.000000000000000000e+00 1.171875000000000000e-01
1.000000000000000000e+00 1.992187500000000000e+00
0.000000000000000000e+00 2.812500000000000000e-01
0.000000000000000000e+00 2.812500000000000000e+00
1.000000000000000000e+00 3.750000000000000000e-01
1.000000000000000000e+00 9.609375000000000000e-01
0.000000000000000000e+00 1.546875000000000000e+00
0.000000000000000000e+00 9.843750000000000000e-01
1.000000000000000000e+00 1.500000000000000000e+00
0.000000000000000000e+00 2.671875000000000000e+00
0.000000000000000000e+00 2.695312500000000000e+00
0.000000000000000000e+00 4.218750000000000000e-01
1.000000000000000000e+00 1.078125000000000000e+00
0.000000000000000000e+00 1.453125000000000000e+00
0.000000000000000000e+00 2.460937500000000000e+00
1.000000000000000000e+00 4.687500000000000000e-02
1.000000000000000000e+00 1.125000000000000000e+00
0.000000000000000000e+00 1.710937500000000000e+00
0.000000000000000000e+00 1.523437500000000000e+00
0.000000000000000000e+00 8.437500000000000000e-01
1.000000000000000000e+00 2.343750000000000000e-01
1.000000000000000000e+00 2.273437500000000000e+00
0.000000000000000000e+00 1.781250000000000000e+00
0.000000000000000000e+00 2.250000000000000000e+00
1.000000000000000000e+00 8.906250000000000000e-01
5.000000000000000000e-01 2.926829271018505096e-03
2.500000000000000000e-01 5.853658542037010193e-03
7.500000000000000000e-01 8.780487813055515289e-03
1.250000000000000000e-01 1.170731708407402039e-02
6.250000000000000000e-01 1.463414635509252548e-02
3.750000000000000000e-01 1.756097562611103058e-02
8.750000000000000000e-01 2.048780396580696106e-02
6.250000000000000000e-02 2.341463416814804077e-02
5.625000000000000000e-01 2.634146437048912048e-02
3.125000000000000000e-01 2.926829271018505096e-02
8.125000000000000000e-01 3.219512104988098145e-02
1.875000000000000000e-01 3.512195125222206116e-02
6.875000000000000000e-01 3.804878145456314087e-02
4.375000000000000000e-01 4.097560793161392212e-02
9.375000000000000000e-01 4.390243813395500183e-02
3.125000000000000000e-02 4.682926833629608154e-02
5.312500000000000000e-01 4.975609481334686279e-02
2.812500000000000000e-01 5.268292874097824097e-02
7.812500000000000000e-01 5.560975521802902222e-02
1.562500000000000000e-01 5.853658542037010193e-02
6.562500000000000000e-01 6.146341189742088318e-02
4.062500000000000000e-01 6.439024209976196289e-02
9.062500000000000000e-01 6.731706857681274414e-02
9.375000000000000000e-02 7.024390250444412231e-02
5.937500000000000000e-01 7.317072898149490356e-02
3.437500000000000000e-01 7.609756290912628174e-02
8.437500000000000000e-01 7.902438938617706299e-02
2.187500000000000000e-01 8.195121586322784424e-02
7.187500000000000000e-01 8.487804234027862549e-02
4.687500000000000000e-01 8.780487626791000366e-02
9.687500000000000000e-01 9.073170274496078491e-02
1.562500000000000000e-02 9.365853667259216309e-02
5.156250000000000000e-01 9.658536314964294434e-02
2.656250000000000000e-01 9.951218962669372559e-02
7.656250000000000000e-01 1.024390310049057007e-01
1.406250000000000000e-01 1.053658574819564819e-01
6.406250000000000000e-01 1.082926839590072632e-01
3.906250000000000000e-01 1.112195104360580444e-01
8.906250000000000000e-01 1.141463443636894226e-01
7.812500000000000000e-02 1.170731708407402039e-01
5.781250000000000000e-01 1.199999973177909851e-01
3.281250000000000000e-01 1.229268237948417664e-01
8.281250000000000000e-01 1.258536577224731445e-01
2.031250000000000000e-01 1.287804841995239258e-01
7.031250000000000000e-01 1.317073106765747070e-01
4.531250000000000000e-01 1.346341371536254883e-01
9.531250000000000000e-01 1.375609785318374634e-01
4.687500000000000000e-02 1.404878050088882446e-01
5.468750000000000000e-01 1.434146314859390259e-01
2.968750000000000000e-01 1.463414579629898071e-01
7.968750000000000000e-01 1.492682993412017822e-01
1.718750000000000000e-01 1.521951258182525635e-01
6.718750000000000000e-01 1.551219522953033447e-01
4.218750000000000000e-01 1.580487787723541260e-01
9.218750000000000000e-01 1.609756052494049072e-01
1.093750000000000000e-01 1.639024317264556885e-01
6.093750000000000000e-01 1.668292582035064697e-01
3.593750000000000000e-01 1.697560846805572510e-01
8.593750000000000000e-01 1.726829260587692261e-01
2.343750000000000000e-01 1.756097525358200073e-01
7.343750000000000000e-01 1.785365790128707886e-01
4.843750000000000000e-01 1.814634054899215698e-01
9.843750000000000000e-01 1.843902468681335449e-01
7.812500000000000000e-03 1.873170733451843262e-01
5.078125000000000000e-01 1.902438998222351074e-01
2.578125000000000000e-01 1.931707262992858887e-01
7.578125000000000000e-01 1.960975527763366699e-01
1.328125000000000000e-01 1.990243792533874512e-01
6.328125000000000000e-01 2.019512355327606201e-01
3.828125000000000000e-01 2.048780620098114014e-01
8.828125000000000000e-01 2.078048884868621826e-01
